StreetName,buldingNr,apartmentNr,postalCode,city,district
Stanisława Moniuszki,6,,95-050,Konstantynów Łódzki, 
Majora Henryka Sucharskiego,6,,95-050,Konstantynów Łódzki, 
Jana Kilińskiego,60,,95-050,Konstantynów Łódzki, 
Juliusza Słowackiego,62,,95-050,Konstantynów Łódzki, 
Jana Kilińskiego,66,,95-050,Konstantynów Łódzki, 
Jana Kilińskiego,68,,95-050,Konstantynów Łódzki, 
Srebrzyńska,68,,95-050,Konstantynów Łódzki, 
Srebrzyńska,68a,,95-050,Konstantynów Łódzki, 
Srebrzyńska,68b,,95-050,Konstantynów Łódzki, 
Srebrzyńska,68c,,95-050,Konstantynów Łódzki, 
Srebrzyńska,68d,,95-050,Konstantynów Łódzki, 
Srebrzyńska,68e,,95-050,Konstantynów Łódzki, 
Nasienna,6a,,95-050,Konstantynów Łódzki, 
Wierzbowa,7,,95-050,Konstantynów Łódzki, 
Zajęcza,7,,95-050,Konstantynów Łódzki, 
Józefów,70h,,95-050,Konstantynów Łódzki, 
Józefów,70i,,95-050,Konstantynów Łódzki, 
Klonowa,71,,95-050,Konstantynów Łódzki, 
Józefów,72,,95-050,Konstantynów Łódzki, 
Józefów,76,,95-050,Konstantynów Łódzki, 
Nad Jasienią,77,,95-050,Konstantynów Łódzki, 
Zagajnikowa,9a,,95-050,Konstantynów Łódzki, 
Łódzka,83,,95-050,Konstantynów Łódzki, 
Sadowa,8a,,95-050,Konstantynów Łódzki, 
Armii Krajowej,9,,95-050,Konstantynów Łódzki, 
Księdza Kazimierza Janika,9,,95-050,Konstantynów Łódzki, 
Leszczynowa,9,,95-050,Konstantynów Łódzki, 
Młynarska,9,,95-050,Konstantynów Łódzki, 
Zagajnikowa,9,,95-050,Konstantynów Łódzki, 
Nastrojowa,60,,91-496,Łódź, 
Aleja Marszałka Józefa Piłsudskiego,11,,90-368,Łódź, 
Gładka,39/41,,93-378,Łódź, 
Łagiewnicka,118,,91-471,Łódź, 
Nefrytowa,59,,91-360,Łódź, 
Majora Henryka Sucharskiego,5/36,,95-050,Konstantynów Łódzki, 
Pabianicka,3,,93-036,Łódź, 
Ekologiczna,21,,91-613,Łódź, 
Księdza Biskupa Wincentego Tymienieckiego,3,,90-365,Łódź, 
Wczasowa,25,,91-615,Łódź, 
,6,,95-083,, 
,6,,95-083,, 
,6,,95-083,, 
,6,,95-083,, 
Jana Kilińskiego,60,,95-083,Kazimierz, 
Stodolniana,60,,95-083,Lutomiersk, 
,60,,95-083,, 
,60,,95-083,, 
,60,,95-083,, 
,60,,95-083,, 
,1,,95-083,, 
,1b,,95-083,, 
3 Maja,1,,95-083,Kazimierz, 
Adama Mickiewicza,1,,95-083,Lutomiersk, 
Akacjowa,1,,95-083,Florentynów, 
Aleja Henryka Jordana,1,,95-083,Lutomiersk, 
Bartosza Głowackiego,1,,95-083,Lutomiersk, 
Brzozowa,1,,95-083,Florentynów, 
Brzozowa,1,,95-083,Wrząca, 
Długa,1,,95-083,Wrząca, 
Fabryczna,1,,95-083,Wrząca, 
Generała Władysława Sikorskiego,1,,95-083,Wrząca, 
Handlowa,1,,95-083,Lutomiersk, 
Ignacego Paderewskiego,1,,95-083,Kazimierz, 
Jana Kilińskiego,1,,95-083,Lutomiersk, 
Jana Kilińskiego,1,,95-083,Kazimierz, 
Jana Kochanowskiego,1,,95-083,Lutomiersk, 
Juliusza Słowackiego,1,,95-083,Kazimierz, 
Kasztanowa,1,,95-083,Florentynów, 
Klasztorna,1,,95-083,Lutomiersk, 
Krótka,1,,95-083,Lutomiersk, 
Krótka,1,,95-083,Kazimierz, 
Kwiatowa,1,,95-083,Kazimierz, 
Kąpieliskowa,1,,95-083,Lutomiersk, 
Kątna,4,,95-083,Lutomiersk, 
Letniskowa,1,,95-083,Kazimierz, 
Leśna,1,,95-083,Florentynów, 
Leśna,1,,95-083,Wrząca, 
Leśna,1,,95-083,Kazimierz, 
Lipowa,1,,95-083,Florentynów, 
Mikołaja Kopernika,1,,95-083,Lutomiersk, 
Miła,1,,95-083,Wrząca, 
Modrzewiowa,1,,95-083,Florentynów, 
Modrzewiowa,1,,95-083,Wrząca, 
Nadrzeczna,1,,95-083,Wrząca, 
Nowa,1,,95-083,Wrząca, 
Nowa,1,,95-083,Lutomiersk, 
Ogrodowa,1,,95-083,Wrząca, 
Orla,1,,95-083,Lutomiersk, 
Parcela,1,,95-083,Wrząca, 
Parkowa,1,,95-083,Wrząca, 
Plac Bartłomieja,1,,95-083,Lutomiersk, 
Plac Jana Pawła II,1,,95-083,Lutomiersk, 
Polna,1,,95-083,Florentynów, 
Polna,1,,95-083,Lutomiersk, 
Polna,1,,95-083,Kazimierz, 
Poziomkowa,1,,95-083,Lutomiersk, 
Południowa,1,,95-083,Lutomiersk, 
Promyka,1,,95-083,Kazimierz, 
Przełajowa,1,,95-083,Wrząca, 
Północna,1,,95-083,Lutomiersk, 
Rzeczna,1,,95-083,Kazimierz, 
Sosnowa,1,,95-083,Florentynów, 
Spacerowa,1,,95-083,Kazimierz, 
Sportowa,1,,95-083,Lutomiersk, 
Stanisława Moniuszki,1,,95-083,Lutomiersk, 
Stodolniana,1,,95-083,Lutomiersk, 
Szadkowska,1,,95-083,Lutomiersk, 
Szklarniowa,1,,95-083,Wrząca, 
Szkolna,1,,95-083,Florentynów, 
Szkolna,1,,95-083,Wrząca, 
Słoneczna,1,,95-083,Kazimierz, 
Tadeusza Kościuszki,1,,95-083,Lutomiersk, 
Targowa,1,,95-083,Lutomiersk, 
Topolowa,1,,95-083,Florentynów, 
Wrzosowa,1,,95-083,Florentynów, 
Wschodnia,1,,95-083,Kazimierz, 
Zachodnia,1,,95-083,Lutomiersk, 
Zagajnikowa,1,,95-083,Wrząca, 
Osiedlowa,2,,95-083,Kazimierz, 
Pabianicka,2,,95-083,Lutomiersk, 
Parcela,2,,95-083,Wrząca, 
Zielona,1,,95-083,Lutomiersk, 
Łaska,1,,95-083,Lutomiersk, 
Świerkowa,1,,95-083,Florentynów, 
Świerkowa,1,,95-083,Wrząca, 
,1,,95-083,, 
,1,,95-083,, 
,1,,95-083,, 
,1,,95-083,, 
,1,,95-083,, 
,1,,95-083,, 
,1,,95-083,, 
3 Maja,10,,95-083,Lutomiersk, 
3 Maja,10,,95-083,Kazimierz, 
Akacjowa,10,,95-083,Florentynów, 
Aleja Henryka Jordana,10,,95-083,Lutomiersk, 
Armii Krajowej,10,,95-083,Lutomiersk, 
Bartosza Głowackiego,10,,95-083,Lutomiersk, 
Brzozowa,10,,95-083,Florentynów, 
Działkowa,10,,95-083,Florentynów, 
Działkowa,10,,95-083,Kazimierz, 
Dębowa,10,,95-083,Florentynów, 
Generała Józefa Hallera,10,,95-083,Kazimierz, 
Generała Władysława Sikorskiego,10,,95-083,Wrząca, 
Grabowa,10,,95-083,Florentynów, 
Henryka Sienkiewicza,10,,95-083,Wrząca, 
Ignacego Paderewskiego,10,,95-083,Kazimierz, 
Jana Kilińskiego,10,,95-083,Lutomiersk, 
Jana Kilińskiego,10,,95-083,Kazimierz, 
Jarosława Dąbrowskiego,10,,95-083,Lutomiersk, 
Północna,6,,95-083,Kazimierz, 
Kwiatowa,10,,95-083,Lutomiersk, 
Letniskowa,10,,95-083,Kazimierz, 
Leśna,10,,95-083,Florentynów, 
Leśna,10,,95-083,Wrząca, 
Mikołaja Kopernika,10,,95-083,Lutomiersk, 
Modrzewiowa,10,,95-083,Florentynów, 
Nadrzeczna,10,,95-083,Wrząca, 
Nowa,10,,95-083,Wrząca, 
Ogrodowa,10,,95-083,Wrząca, 
Orla,10,,95-083,Lutomiersk, 
Plac Jana Pawła II,10,,95-083,Lutomiersk, 
Polna,10,,95-083,Florentynów, 
Polna,10,,95-083,Wrząca, 
Polna,10,,95-083,Lutomiersk, 
Polna,10,,95-083,Kazimierz, 
Południowa,10,,95-083,Lutomiersk, 
Promyka,10,,95-083,Kazimierz, 
Północna,10,,95-083,Lutomiersk, 
Rekreacyjna,10,,95-083,Kazimierz, 
Sosnowa,10,,95-083,Florentynów, 
Spółdzielcza,10,,95-083,Wrząca, 
Szadkowska,10,,95-083,Lutomiersk, 
Szkolna,10,,95-083,Wrząca, 
Szkolna,10,,95-083,Kazimierz, 
Słoneczna,10,,95-083,Kazimierz, 
Tadeusza Kościuszki,10,,95-083,Lutomiersk, 
Topolowa,10,,95-083,Florentynów, 
Wiejska,10,,95-083,Wrząca, 
Wiśniowa,10,,95-083,Kazimierz, 
Wrzosowa,10,,95-083,Florentynów, 
Wrzosowa,10,,95-083,Wrząca, 
Wschodnia,10,,95-083,Lutomiersk, 
Wschodnia,10,,95-083,Kazimierz, 
Wypoczynkowa,10,,95-083,Florentynów, 
Wypoczynkowa,10,,95-083,Kazimierz, 
Zielna,10,,95-083,Lutomiersk, 
Śródleśna,10,,95-083,Wrząca, 
Świerkowa,10,,95-083,Florentynów, 
,10,,95-083,, 
,10,,95-083,, 
,10,,95-083,, 
,10,,95-083,, 
,10,,95-083,, 
,10,,95-083,, 
,10,,95-083,, 
,10,,95-083,, 
,10,,95-083,, 
Wiejska,101,,95-083,Wrząca, 
,101,,95-083,, 
,103,,95-083,, 
,104,,95-083,, 
,105,,95-083,, 
,106,,95-083,, 
,106,,95-083,, 
Jana Kilińskiego,107,,95-083,Lutomiersk, 
,107a,,95-083,, 
,107b,,95-083,, 
,107c,,95-083,, 
,109,,95-083,, 
,109,,95-083,, 
,177,,95-083,, 
Ignacego Paderewskiego,10A,,95-083,Kazimierz, 
Jarosława Dąbrowskiego,10A,,95-083,Lutomiersk, 
Polna,10A,,95-083,Kazimierz, 
Szkolna,10A,,95-083,Kazimierz, 
Wschodnia,10A,,95-083,Kazimierz, 
3 Maja,10a,,95-083,Kazimierz, 
Bartosza Głowackiego,10a,,95-083,Lutomiersk, 
Generała Władysława Sikorskiego,10a,,95-083,Wrząca, 
Tadeusza Kościuszki,10a,,95-083,Lutomiersk, 
Wiśniowa,10a,,95-083,Kazimierz, 
,10a,,95-083,, 
Wiśniowa,10b,,95-083,Kazimierz, 
3 Maja,11,,95-083,Kazimierz, 
Akacjowa,11,,95-083,Florentynów, 
Aleja Henryka Jordana,11,,95-083,Lutomiersk, 
Armii Krajowej,11,,95-083,Lutomiersk, 
Bartosza Głowackiego,11,,95-083,Lutomiersk, 
Brzozowa,11,,95-083,Florentynów, 
Generała Władysława Sikorskiego,11,,95-083,Wrząca, 
Ignacego Paderewskiego,11,,95-083,Kazimierz, 
Jana Kilińskiego,11,,95-083,Kazimierz, 
Jarosława Dąbrowskiego,11,,95-083,Lutomiersk, 
Kwiatowa,11,,95-083,Kazimierz, 
Leśna,11,,95-083,Florentynów, 
Leśna,11,,95-083,Wrząca, 
Leśna,11,,95-083,Lutomiersk, 
Leśna,11,,95-083,Kazimierz, 
Ogrodowa,11,,95-083,Wrząca, 
Orla,11,,95-083,Lutomiersk, 
Pabianicka,11,,95-083,Lutomiersk, 
Parkowa,11,,95-083,Wrząca, 
Plac Jana Pawła II,11,,95-083,Lutomiersk, 
Polna,11,,95-083,Florentynów, 
Polna,11,,95-083,Wrząca, 
Promyka,11,,95-083,Kazimierz, 
Północna,11,,95-083,Lutomiersk, 
Zachodnia,18,,95-083,Kazimierz, 
Rzeczna,11,,95-083,Kazimierz, 
Sosnowa,11,,95-083,Florentynów, 
Stodolniana,11,,95-083,Lutomiersk, 
Słoneczna,11,,95-083,Kazimierz, 
Topolowa,11,,95-083,Florentynów, 
Wschodnia,11,,95-083,Lutomiersk, 
Wypoczynkowa,11,,95-083,Florentynów, 
Zagajnikowa,11,,95-083,Wrząca, 
Łaska,11,,95-083,Lutomiersk, 
Śródleśna,11,,95-083,Wrząca, 
Świerkowa,11,,95-083,Florentynów, 
Świerkowa,11,,95-083,Wrząca, 
,11,,95-083,, 
,11,,95-083,, 
,11,,95-083,, 
,11,,95-083,, 
,11,,95-083,, 
,11,,95-083,, 
,11,,95-083,, 
Szkolna,11/12,,95-083,Kazimierz, 
Wrzosowa,29,,95-083,Wrząca, 
,110,,95-083,, 
,110,,95-083,, 
,111,,95-083,, 
,111,,95-083,, 
Jana Kilińskiego,113,,95-083,Lutomiersk, 
,113,,95-083,, 
,113,,95-083,, 
,114,,95-083,, 
,114,,95-083,, 
Jana Kilińskiego,115,,95-083,Lutomiersk, 
,115,,95-083,, 
,115,,95-083,, 
,115A,,95-083,, 
,116,,95-083,, 
,116,,95-083,, 
,117,,95-083,, 
,117,,95-083,, 
,117a,,95-083,, 
,118,,95-083,, 
Józefa Piłsudskiego,11A,,95-083,Wrząca, 
Leśna,11a,,95-083,Wrząca, 
,11a,,95-083,, 
3 Maja,12,,95-083,Lutomiersk, 
3 Maja,12,,95-083,Kazimierz, 
Akacjowa,12,,95-083,Florentynów, 
Aleja Henryka Jordana,12,,95-083,Lutomiersk, 
Armii Krajowej,12,,95-083,Lutomiersk, 
Bartosza Głowackiego,12,,95-083,Lutomiersk, 
Brzozowa,12,,95-083,Florentynów, 
Działkowa,12,,95-083,Florentynów, 
Działkowa,12,,95-083,Kazimierz, 
Generała Władysława Sikorskiego,12,,95-083,Wrząca, 
Ignacego Paderewskiego,12,,95-083,Kazimierz, 
Jana Kilińskiego,12,,95-083,Lutomiersk, 
Jana Kilińskiego,12,,95-083,Kazimierz, 
Klonowa,12,,95-083,Florentynów, 
Letniskowa,12,,95-083,Kazimierz, 
Leśna,12,,95-083,Florentynów, 
Mikołaja Kopernika,12,,95-083,Lutomiersk, 
Modrzewiowa,12,,95-083,Florentynów, 
Nowa,12,,95-083,Wrząca, 
Ogrodowa,12,,95-083,Wrząca, 
Pabianicka,12,,95-083,Lutomiersk, 
Plac Jana Pawła II,12,,95-083,Lutomiersk, 
Plac Tadeusza Kościuszki,12,,95-083,Kazimierz, 
Polna,12,,95-083,Lutomiersk, 
Poziomkowa,12,,95-083,Lutomiersk, 
Południowa,12,,95-083,Lutomiersk, 
Promyka,12,,95-083,Kazimierz, 
Północna,12,,95-083,Lutomiersk, 
Północna,12,,95-083,Kazimierz, 
Rajska,12,,95-083,Wrząca, 
Rekreacyjna,12,,95-083,Kazimierz, 
Sosnowa,12,,95-083,Florentynów, 
Spółdzielcza,12,,95-083,Wrząca, 
Tadeusza Kościuszki,12,,95-083,Lutomiersk, 
Topolowa,12,,95-083,Florentynów, 
Wiśniowa,12,,95-083,Kazimierz, 
Wschodnia,12,,95-083,Kazimierz, 
Wypoczynkowa,12,,95-083,Florentynów, 
Wypoczynkowa,12,,95-083,Wrząca, 
Wypoczynkowa,12,,95-083,Kazimierz, 
Zielona,12,,95-083,Lutomiersk, 
Śródleśna,12,,95-083,Wrząca, 
Świerkowa,12,,95-083,Florentynów, 
,12,,95-083,, 
,12,,95-083,, 
,12,,95-083,, 
,12,,95-083,, 
,12,,95-083,, 
,12,,95-083,, 
,12,,95-083,, 
,12,,95-083,, 
Długa,12/14,,95-083,Wrząca, 
Wrzosowa,51,,95-083,Wrząca, 
,120,,95-083,, 
,120,,95-083,, 
,121,,95-083,, 
,122,,95-083,, 
,123,,95-083,, 
,123,,95-083,, 
,124,,95-083,, 
,126,,95-083,, 
,126,,95-083,, 
,127,,95-083,, 
,127,,95-083,, 
,128,,95-083,, 
,129,,95-083,, 
Ignacego Paderewskiego,12A,,95-083,Kazimierz, 
,152,,95-083,, 
,153,,95-083,, 
,142,,95-083,, 
,142a,,95-083,, 
,142c,,95-083,, 
,142d,,95-083,, 
,142j,,95-083,, 
,142k,,95-083,, 
Klonowa,22,,95-083,Wrząca, 
,143,,95-083,, 
Jarosława Dąbrowskiego,12a,,95-083,Lutomiersk, 
Mikołaja Kopernika,12a,,95-083,Lutomiersk, 
,12a,,95-083,, 
3 Maja,13,,95-083,Lutomiersk, 
3 Maja,13,,95-083,Kazimierz, 
Akacjowa,13,,95-083,Florentynów, 
Aleja Henryka Jordana,13,,95-083,Lutomiersk, 
Bartosza Głowackiego,13,,95-083,Lutomiersk, 
Długa,13,,95-083,Wrząca, 
Generała Władysława Sikorskiego,13,,95-083,Wrząca, 
Ignacego Paderewskiego,13,,95-083,Kazimierz, 
Jana Kilińskiego,13,,95-083,Lutomiersk, 
Jana Kilińskiego,13,,95-083,Kazimierz, 
Jarosława Dąbrowskiego,13,,95-083,Lutomiersk, 
Józefa Piłsudskiego,13,,95-083,Wrząca, 
Krótka,13,,95-083,Lutomiersk, 
Księdza Kanonika Włodzimierza Paszkowskiego,13,,95-083,Lutomiersk, 
Kwiatowa,13,,95-083,Kazimierz, 
Letniskowa,13,,95-083,Kazimierz, 
Leśna,13,,95-083,Wrząca, 
Leśna,13,,95-083,Kazimierz, 
Nadrzeczna,13,,95-083,Wrząca, 
Ogrodowa,13,,95-083,Wrząca, 
Pabianicka,13,,95-083,Lutomiersk, 
Parcela,13,,95-083,Wrząca, 
Parkowa,13,,95-083,Wrząca, 
Plac Jana Pawła II,13,,95-083,Lutomiersk, 
Polna,13,,95-083,Kazimierz, 
Promyka,13,,95-083,Kazimierz, 
Północna,13,,95-083,Lutomiersk, 
Rzeczna,13,,95-083,Kazimierz, 
Sosnowa,13,,95-083,Florentynów, 
Słoneczna,13,,95-083,Kazimierz, 
Tadeusza Kościuszki,13,,95-083,Lutomiersk, 
Topolowa,13,,95-083,Florentynów, 
Wypoczynkowa,13,,95-083,Florentynów, 
Wypoczynkowa,13,,95-083,Wrząca, 
Wypoczynkowa,13,,95-083,Kazimierz, 
Świerkowa,13,,95-083,Florentynów, 
Świerkowa,13,,95-083,Wrząca, 
Świętej Urszuli Ledóchowskiej,13,,95-083,Kazimierz, 
,13,,95-083,, 
,13,,95-083,, 
,13,,95-083,, 
,13,,95-083,, 
,13,,95-083,, 
,13,,95-083,, 
,13,,95-083,, 
,13,,95-083,, 
,130,,95-083,, 
,133,,95-083,, 
,135,,95-083,, 
,136,,95-083,, 
,136,,95-083,, 
,137,,95-083,, 
,137,,95-083,, 
,138,,95-083,, 
,138,,95-083,, 
,139,,95-083,, 
Jarosława Dąbrowskiego,13A,,95-083,Lutomiersk, 
Parkowa,13a,,95-083,Wrząca, 
,13e,,95-083,, 
3 Maja,14,,95-083,Lutomiersk, 
3 Maja,14,,95-083,Kazimierz, 
Akacjowa,14,,95-083,Florentynów, 
Aleja Henryka Jordana,14,,95-083,Lutomiersk, 
Armii Krajowej,14,,95-083,Lutomiersk, 
Generała Władysława Sikorskiego,14,,95-083,Wrząca, 
Ignacego Paderewskiego,14,,95-083,Kazimierz, 
Jana Kilińskiego,14,,95-083,Lutomiersk, 
Jana Kilińskiego,14,,95-083,Kazimierz, 
Józefa Piłsudskiego,14,,95-083,Wrząca, 
Klonowa,14,,95-083,Florentynów, 
Letniskowa,14,,95-083,Kazimierz, 
Leśna,14,,95-083,Florentynów, 
Leśna,14,,95-083,Lutomiersk, 
Mikołaja Kopernika,14,,95-083,Lutomiersk, 
Modrzewiowa,14,,95-083,Florentynów, 
Ogrodowa,14,,95-083,Wrząca, 
Pabianicka,14,,95-083,Lutomiersk, 
Klasztorna,14,,95-083,Lutomiersk, 
Polna,14,,95-083,Wrząca, 
Polna,14,,95-083,Lutomiersk, 
Południowa,14,,95-083,Lutomiersk, 
Promyka,14,,95-083,Kazimierz, 
Północna,14,,95-083,Lutomiersk, 
Rajska,14,,95-083,Wrząca, 
Rekreacyjna,14,,95-083,Kazimierz, 
Sosnowa,14,,95-083,Florentynów, 
Spółdzielcza,14,,95-083,Wrząca, 
Stodolniana,14,,95-083,Lutomiersk, 
Szkolna,1,,95-083,Kazimierz, 
Tadeusza Kościuszki,14,,95-083,Lutomiersk, 
Wschodnia,14,,95-083,Lutomiersk, 
Wschodnia,14,,95-083,Kazimierz, 
Wypoczynkowa,14,,95-083,Kazimierz, 
Zielna,14,,95-083,Lutomiersk, 
Świerkowa,14,,95-083,Florentynów, 
,14,,95-083,, 
,14,,95-083,, 
,14,,95-083,, 
,14,,95-083,, 
,14,,95-083,, 
,14,,95-083,, 
,14,,95-083,, 
,14,,95-083,, 
,14,,95-083,, 
,140,,95-083,, 
,141,,95-083,, 
,142,,95-083,, 
Józefa Piłsudskiego,2B,,95-083,Wrząca, 
Adama Mickiewicza,2a,,95-083,Lutomiersk, 
Jana Kilińskiego,2a,,95-083,Lutomiersk, 
Krótka,2a,,95-083,Lutomiersk, 
,143,,95-083,, 
,145,,95-083,, 
Klonowa,27,,95-083,Wrząca, 
,147,,95-083,, 
,149,,95-083,, 
Ignacego Paderewskiego,14A,,95-083,Kazimierz, 
3 Maja,15,,95-083,Kazimierz, 
Akacjowa,15,,95-083,Florentynów, 
Aleja Henryka Jordana,15,,95-083,Lutomiersk, 
Armii Krajowej,15,,95-083,Lutomiersk, 
Bartosza Głowackiego,15,,95-083,Lutomiersk, 
Generała Władysława Sikorskiego,15,,95-083,Wrząca, 
Ignacego Paderewskiego,15,,95-083,Kazimierz, 
Jana Kilińskiego,15,,95-083,Lutomiersk, 
Jana Kilińskiego,15,,95-083,Kazimierz, 
Jarosława Dąbrowskiego,15,,95-083,Lutomiersk, 
Józefa Piłsudskiego,15,,95-083,Wrząca, 
Kwiatowa,15,,95-083,Kazimierz, 
Letniskowa,15,,95-083,Kazimierz, 
Leśna,15,,95-083,Florentynów, 
Leśna,15,,95-083,Kazimierz, 
Ogrodowa,15,,95-083,Wrząca, 
Pabianicka,15,,95-083,Lutomiersk, 
Parcela,15,,95-083,Wrząca, 
Parkowa,15,,95-083,Wrząca, 
Podhalańska,15,,95-083,Wrząca, 
Polna,15,,95-083,Lutomiersk, 
Polna,15,,95-083,Kazimierz, 
Południowa,15,,95-083,Lutomiersk, 
Promyka,15,,95-083,Kazimierz, 
Północna,15,,95-083,Lutomiersk, 
Rajska,15,,95-083,Wrząca, 
Rzeczna,15,,95-083,Kazimierz, 
Sosnowa,15,,95-083,Florentynów, 
Spółdzielcza,15,,95-083,Wrząca, 
Słoneczna,15,,95-083,Kazimierz, 
Tadeusza Kościuszki,15,,95-083,Lutomiersk, 
Wschodnia,15,,95-083,Lutomiersk, 
Wypoczynkowa,15,,95-083,Florentynów, 
Wypoczynkowa,15,,95-083,Wrząca, 
Świerkowa,15,,95-083,Florentynów, 
,15,,95-083,, 
,15,,95-083,, 
,15,,95-083,, 
,15,,95-083,, 
,15,,95-083,, 
,15,,95-083,, 
,15,,95-083,, 
,15,,95-083,, 
,150,,95-083,, 
,151,,95-083,, 
,166,,95-083,, 
,168,,95-083,, 
,168,,95-083,, 
,157,,95-083,, 
,159,,95-083,, 
Jana Kilińskiego,15A,,95-083,Kazimierz, 
Parkowa,15A,,95-083,Wrząca, 
,15A,,95-083,, 
Józefa Piłsudskiego,15a,,95-083,Wrząca, 
Nadrzeczna,15a,,95-083,Wrząca, 
3 Maja,16,,95-083,Lutomiersk, 
3 Maja,16,,95-083,Kazimierz, 
Aleja Henryka Jordana,16,,95-083,Lutomiersk, 
Armii Krajowej,16,,95-083,Lutomiersk, 
Działkowa,16,,95-083,Florentynów, 
Długa,16,,95-083,Wrząca, 
Generała Władysława Sikorskiego,16,,95-083,Wrząca, 
Ignacego Paderewskiego,16,,95-083,Kazimierz, 
Jana Kilińskiego,16,,95-083,Lutomiersk, 
Jana Kilińskiego,16,,95-083,Kazimierz, 
Józefa Piłsudskiego,16,,95-083,Wrząca, 
Letniskowa,16,,95-083,Kazimierz, 
Leśna,16,,95-083,Florentynów, 
Leśna,16,,95-083,Lutomiersk, 
Mikołaja Kopernika,16,,95-083,Lutomiersk, 
Ogrodowa,16,,95-083,Wrząca, 
Polna,16,,95-083,Florentynów, 
Południowa,16,,95-083,Lutomiersk, 
Promyka,16,,95-083,Kazimierz, 
Północna,16,,95-083,Lutomiersk, 
Rekreacyjna,16,,95-083,Kazimierz, 
Spółdzielcza,16,,95-083,Wrząca, 
Stodolniana,16,,95-083,Lutomiersk, 
Szkolna,16,,95-083,Wrząca, 
Tadeusza Kościuszki,16,,95-083,Lutomiersk, 
Wiejska,16,,95-083,Wrząca, 
Wschodnia,16,,95-083,Lutomiersk, 
Śródleśna,16,,95-083,Wrząca, 
Świerkowa,16,,95-083,Florentynów, 
,16,,95-083,, 
,16,,95-083,, 
,16,,95-083,, 
,16,,95-083,, 
,16,,95-083,, 
,16,,95-083,, 
,16,,95-083,, 
,16,,95-083,, 
,161,,95-083,, 
,162,,95-083,, 
,163,,95-083,, 
,164,,95-083,, 
,165,,95-083,, 
,168g,,95-083,, 
,169,,95-083,, 
,16a,,95-083,, 
,16a,,95-083,, 
,16a,,95-083,, 
3 Maja,17,,95-083,Lutomiersk, 
Akacjowa,17,,95-083,Florentynów, 
Bartosza Głowackiego,17,,95-083,Lutomiersk, 
Działkowa,17,,95-083,Florentynów, 
Ignacego Paderewskiego,17,,95-083,Kazimierz, 
Jana Kilińskiego,17,,95-083,Lutomiersk, 
Jana Kilińskiego,17,,95-083,Kazimierz, 
Jarosława Dąbrowskiego,17,,95-083,Lutomiersk, 
Józefa Piłsudskiego,17,,95-083,Wrząca, 
Kwiatowa,17,,95-083,Kazimierz, 
Letniskowa,17,,95-083,Kazimierz, 
Leśna,17,,95-083,Florentynów, 
Leśna,17,,95-083,Wrząca, 
Nadrzeczna,17,,95-083,Wrząca, 
Ogrodowa,17,,95-083,Wrząca, 
Parcela,17,,95-083,Wrząca, 
Parkowa,17,,95-083,Wrząca, 
Południowa,17,,95-083,Lutomiersk, 
Promyka,17,,95-083,Kazimierz, 
Przełajowa,17,,95-083,Wrząca, 
Północna,17,,95-083,Lutomiersk, 
Słoneczna,17,,95-083,Kazimierz, 
Tadeusza Kościuszki,17,,95-083,Lutomiersk, 
Wiejska,17,,95-083,Wrząca, 
Wiśniowa,17,,95-083,Kazimierz, 
Wschodnia,17,,95-083,Lutomiersk, 
Wypoczynkowa,17,,95-083,Florentynów, 
Łaska,17,,95-083,Lutomiersk, 
Świerkowa,17,,95-083,Florentynów, 
,17,,95-083,, 
,17,,95-083,, 
,17,,95-083,, 
,17,,95-083,, 
,17,,95-083,, 
,17,,95-083,, 
,171,,95-083,, 
,173,,95-083,, 
,175,,95-083,, 
,175a,,95-083,, 
,175c,,95-083,, 
,176,,95-083,, 
,176,,95-083,, 
,177a,,95-083,, 
,178,,95-083,, 
Józefa Piłsudskiego,17A,,95-083,Wrząca, 
Kątna,6,,95-083,Lutomiersk, 
,17b,,95-083,, 
3 Maja,18,,95-083,Lutomiersk, 
3 Maja,18,,95-083,Kazimierz, 
Akacjowa,18,,95-083,Florentynów, 
Aleja Henryka Jordana,18,,95-083,Lutomiersk, 
Działkowa,18,,95-083,Florentynów, 
Długa,18,,95-083,Wrząca, 
Generała Władysława Sikorskiego,18,,95-083,Wrząca, 
Ignacego Paderewskiego,18,,95-083,Kazimierz, 
Jana Kilińskiego,38,,95-083,Lutomiersk, 
Jana Kilińskiego,38,,95-083,Kazimierz, 
Józefa Piłsudskiego,38,,95-083,Wrząca, 
Północna,38,,95-083,Lutomiersk, 
Tadeusza Kościuszki,38,,95-083,Lutomiersk, 
Wiejska,38,,95-083,Wrząca, 
,38,,95-083,, 
Akacjowa,38A,,95-083,Florentynów, 
Aleja Henryka Jordana,38A,,95-083,Lutomiersk, 
Bartosza Głowackiego,39,,95-083,Lutomiersk, 
Henryka Sienkiewicza,39,,95-083,Kazimierz, 
Jana Kilińskiego,39,,95-083,Lutomiersk, 
Jana Kilińskiego,39,,95-083,Kazimierz, 
Przełajowa,39,,95-083,Wrząca, 
Rajska,39,,95-083,Wrząca, 
Wrzosowa,39,,95-083,Wrząca, 
,39,,95-083,, 
,39,,95-083,, 
,39,,95-083,, 
Jana Kilińskiego,39A,,95-083,Lutomiersk, 
Henryka Sienkiewicza,39a,,95-083,Kazimierz, 
Jana Kilińskiego,18,,95-083,Lutomiersk, 
